sigma,b,p,hazard0,rmse
0.7099999999999997,0.18,11,0.075,0.26366830578705036
0.7099999999999997,0.18,10,0.075,0.26366830578705036
0.7099999999999997,0.18,9,0.075,0.26366830578705036
0.7099999999999997,0.18,8,0.075,0.26366830578705036
0.7099999999999997,0.19,9,0.075,0.26366830578705036
0.7099999999999997,0.18,7,0.075,0.26366830578705036
0.7099999999999997,0.19,10,0.075,0.26366830578705036
0.7099999999999997,0.19,12,0.075,0.26366830578705036
0.7099999999999997,0.2,13,0.075,0.26366830578705036
0.7099999999999997,0.2,12,0.075,0.26366830578705036
0.7099999999999997,0.2,11,0.075,0.26366830578705036
0.7099999999999997,0.2,10,0.075,0.26366830578705036
0.7099999999999997,0.2,9,0.075,0.26366830578705036
0.7099999999999997,0.2,8,0.075,0.26366830578705036
0.7099999999999997,0.2,7,0.075,0.26366830578705036
0.7099999999999997,0.2,6,0.075,0.26366830578705036
0.7099999999999997,0.2,5,0.075,0.26366830578705036
0.7099999999999997,0.2,4,0.075,0.26366830578705036
0.7099999999999997,0.2,3,0.075,0.26366830578705036
0.7099999999999997,0.2,2,0.075,0.26366830578705036
0.7099999999999997,0.2,1,0.075,0.26366830578705036
0.7099999999999997,0.2,0,0.075,0.26366830578705036
0.7099999999999997,0.19,15,0.075,0.26366830578705036
0.7099999999999997,0.19,14,0.075,0.26366830578705036
0.7099999999999997,0.19,13,0.075,0.26366830578705036
0.7099999999999997,0.19,11,0.075,0.26366830578705036
0.7099999999999997,0.15,12,0.075,0.26366830578705036
0.7099999999999997,0.18,6,0.075,0.26366830578705036
0.7099999999999997,0.18,4,0.075,0.26366830578705036
0.7099999999999997,0.16,14,0.075,0.26366830578705036
0.7099999999999997,0.16,13,0.075,0.26366830578705036
0.7099999999999997,0.16,12,0.075,0.26366830578705036
0.7099999999999997,0.16,11,0.075,0.26366830578705036
0.7099999999999997,0.16,10,0.075,0.26366830578705036
0.7099999999999997,0.16,9,0.075,0.26366830578705036
0.7099999999999997,0.16,8,0.075,0.26366830578705036
0.7099999999999997,0.16,7,0.075,0.26366830578705036
0.7099999999999997,0.16,6,0.075,0.26366830578705036
0.7099999999999997,0.16,5,0.075,0.26366830578705036
0.7099999999999997,0.16,4,0.075,0.26366830578705036
0.7099999999999997,0.16,3,0.075,0.26366830578705036
0.7099999999999997,0.16,2,0.075,0.26366830578705036
0.7099999999999997,0.16,1,0.075,0.26366830578705036
0.7099999999999997,0.16,0,0.075,0.26366830578705036
0.7099999999999997,0.15,15,0.075,0.26366830578705036
0.7099999999999997,0.15,14,0.075,0.26366830578705036
0.7099999999999997,0.16,15,0.075,0.26366830578705036
0.7099999999999997,0.18,5,0.075,0.26366830578705036
0.7099999999999997,0.17,0,0.075,0.26366830578705036
0.7099999999999997,0.17,2,0.075,0.26366830578705036
0.7099999999999997,0.18,3,0.075,0.26366830578705036
0.7099999999999997,0.18,2,0.075,0.26366830578705036
0.7099999999999997,0.18,1,0.075,0.26366830578705036
0.7099999999999997,0.18,0,0.075,0.26366830578705036
0.7099999999999997,0.17,15,0.075,0.26366830578705036
0.7099999999999997,0.17,14,0.075,0.26366830578705036
0.7099999999999997,0.17,13,0.075,0.26366830578705036
0.7099999999999997,0.17,12,0.075,0.26366830578705036
0.7099999999999997,0.17,11,0.075,0.26366830578705036
0.7099999999999997,0.17,10,0.075,0.26366830578705036
0.7099999999999997,0.17,9,0.075,0.26366830578705036
0.7099999999999997,0.17,8,0.075,0.26366830578705036
0.7099999999999997,0.17,7,0.075,0.26366830578705036
0.7099999999999997,0.17,6,0.075,0.26366830578705036
0.7099999999999997,0.17,5,0.075,0.26366830578705036
0.7099999999999997,0.17,4,0.075,0.26366830578705036
0.7099999999999997,0.17,3,0.075,0.26366830578705036
0.7099999999999997,0.17,1,0.075,0.26366830578705036
0.7099999999999997,0.1,8,0.075,0.26366830578705036
0.7099999999999997,0.0,0,0.075,0.26366830578705036
0.7099999999999997,0.1,7,0.075,0.26366830578705036
0.7099999999999997,0.03,12,0.075,0.26366830578705036
0.7099999999999997,0.03,11,0.075,0.26366830578705036
0.7099999999999997,0.03,10,0.075,0.26366830578705036
0.7099999999999997,0.03,9,0.075,0.26366830578705036
0.7099999999999997,0.03,8,0.075,0.26366830578705036
0.7099999999999997,0.03,7,0.075,0.26366830578705036
0.7099999999999997,0.03,6,0.075,0.26366830578705036
0.7099999999999997,0.03,5,0.075,0.26366830578705036
0.7099999999999997,0.03,4,0.075,0.26366830578705036
0.7099999999999997,0.03,3,0.075,0.26366830578705036
0.7099999999999997,0.03,2,0.075,0.26366830578705036
0.7099999999999997,0.03,1,0.075,0.26366830578705036
0.7099999999999997,0.03,0,0.075,0.26366830578705036
0.7099999999999997,0.02,15,0.075,0.26366830578705036
0.7099999999999997,0.02,14,0.075,0.26366830578705036
0.7099999999999997,0.02,13,0.075,0.26366830578705036
0.7099999999999997,0.02,12,0.075,0.26366830578705036
0.7099999999999997,0.03,13,0.075,0.26366830578705036
0.7099999999999997,0.02,11,0.075,0.26366830578705036
0.7099999999999997,0.03,14,0.075,0.26366830578705036
0.7099999999999997,0.04,0,0.075,0.26366830578705036
0.7099999999999997,0.05,1,0.075,0.26366830578705036
0.7099999999999997,0.05,0,0.075,0.26366830578705036
0.7099999999999997,0.04,15,0.075,0.26366830578705036
0.7099999999999997,0.04,14,0.075,0.26366830578705036
0.7099999999999997,0.04,13,0.075,0.26366830578705036
0.7099999999999997,0.04,12,0.075,0.26366830578705036
0.7099999999999997,0.04,11,0.075,0.26366830578705036
0.7099999999999997,0.04,10,0.075,0.26366830578705036
0.7099999999999997,0.04,9,0.075,0.26366830578705036
