sigma,b,p,price,tag
0.43382427944920865,0.161294520497178,15.456170855539547,929.9990700000001,calibrated
0.35382427944920863,0.161294520497178,13.456170855539547,929.9990700000001,variant_1
0.5138242794492086,0.191294520497178,17.456170855539547,929.9990700000001,variant_2
0.47382427944920863,0.211294520497178,14.456170855539547,929.9990700000001,variant_3
